review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,year,month
7eb88780497a2717734d283ba46492b9,a97d547ad23f485c9fb7b0eade5f7f18,5,,,2018-03-18,2018-03-18 10:48:16,2018,2018-03
3ae5ab76e5fa9d612948b8c8a289eb6e,a21373b020b3665e910d3da0ca078094,5,,,2018-06-05,2018-06-05 23:24:00,2018,2018-06
4d4b378c0b98e8f7b482b73471816830,073180167c8aee312e8be08892989244,5,,,2018-05-05,2018-05-06 12:00:32,2018,2018-05
8c11b4be1610ca260c0dac5756baaf51,085c1b501f2aed6dc60955055e9567bd,5,,Melhor loja...melhor transportadora...melhor produto,2018-04-10,2018-04-10 18:21:56,2018,2018-04
b357f3c98ea350cb863b9555ab2b1a84,029e9be2972cf662f2cb336e98872ae3,5,,,2018-05-10,2018-05-12 22:20:09,2018,2018-05
3effd08f095f16ac5ba96d50e3b48905,6d5d41f8365df2db64ec35a07addcf3c,4,,,2018-05-29,2018-06-05 22:38:31,2018,2018-05
7a8c6bc0ba8421c51f3e69323f45a5cb,9d9866633100cc4ffb5fc63ee78fb52f,5,,,2018-04-12,2018-04-12 14:45:34,2018,2018-04
455c59d52b1c3a2fd037fd45e00e8c14,e8b4a4b281582a6ea90afb7a0e7a0eb9,5,Bom,"O umbigo dificador é muito bom, bem como foi anunciado.",2018-05-25,2018-05-25 20:05:54,2018,2018-05
34ef973acf8a9d01cceec8e8d7395e29,9f07fd1359b3011a31560b21a4eb1fc4,5,,,2018-08-17,2018-08-17 20:20:53,2018,2018-08
c31f1019a90e7def44f1a9d973a0901a,cbedf17aceca757bfcb74be595ae40ce,5,,,2018-02-24,2018-02-25 21:08:42,2018,2018-02
b16d528a370bd6520af22b90107414ea,13a945cf4dff971e45059d790da4daf4,2,,creio que o atraso e dos correios,2018-03-24,2018-03-27 01:24:46,2018,2018-03
b71facd10d9cf3e756cf612927064d61,52b6657a05a886dd78d180e8d2f29ae8,4,,,2018-08-02,2018-08-02 12:32:03,2018,2018-08
a8e614be1a784bff31997da41c11328f,624ece5892f73fbaf47eeb121c501547,5,,Otima compra! Obrigada!,2018-03-05,2018-03-06 00:30:59,2018,2018-03
2f7353a08062563daa37aa94e74aaa9c,24612e38026c02a8fa677cd76673fd63,5,,,2018-01-10,2018-01-16 19:36:10,2018,2018-01
e6cd48bd4fb59329712260797bb3873f,f32a550a349f4749ad02133d61ced124,5,,,2018-02-27,2018-02-27 22:13:03,2018,2018-02
806254252c01ff42dc23bc88074ce992,48083a08d73ffd64fa2455e0ac576af5,5,,,2018-02-09,2018-02-09 11:08:33,2018,2018-02
6c32f6a3b4e9996e21d35e5130366d4d,9b9bad2c285cab8257e0dbadf191d8d9,4,,"Muito Bom , entregou bem antes do combinado nota 10 Sensacional ",2018-03-08,2018-03-09 01:59:52,2018,2018-03
6da45ad27cb3d234bfb41ea6fcc42214,87088bdc1540ebbba402377ce8cfbbb6,5,,,2018-08-09,2018-08-12 23:23:04,2018,2018-08
6e953d401a9a879abd4f93f04de947a9,2c7e3ff60588c94964e40bd1dca4415f,5,,,2018-03-16,2018-03-16 11:10:34,2018,2018-03
df3eb77bf6d3ea5c785627587f1a924c,deea565ebe3196a7408232c8bb0ddc0b,5,,,2018-08-01,2018-08-03 15:18:05,2018,2018-08
3d5a6a24f244bbf14f5c908a108149b4,7898dee2ff48e01ffb2b651e56d8b504,1,,"Preciso saber quando será entregue minha encomenda,está me atrapalhando essa demora",2018-04-13,2018-04-16 16:09:49,2018,2018-04
6c22fc108a9d51fc1a6f75cac05953d1,142c07328adba2427b3029a2b5a1f503,5,,"chegou tudo certinho e produto de qualidade 
espero que seja sempre assim",2018-01-24,2018-01-31 13:21:26,2018,2018-01
20361385529351bec8dbcc659449cf2f,fc3ff005fe8350241fc153d6828070c4,5,,,2018-06-30,2018-07-02 17:31:21,2018,2018-06
469d5afe7af797c63fa2ad0730d080fa,2c453858db792dfba1340601d2814b28,4,,ccccccccc cccccccc ccccc ccc,2018-03-29,2018-03-31 17:59:54,2018,2018-03
dd82269eb061d531bf6200afc8149c9b,209e0537fe66ae1176cef2bc7953aef9,5,Impressionada,"Entrega em dois dias. Muito Rápido, em perfeito estado.",2018-08-05,2018-08-06 10:20:35,2018,2018-08
2d3a56a86214b05d7b64d831bc9ba7cd,9974f55fe60de80215db1be13064ee66,4,Ótima ,Recebi no prazo certo. Foi super rápido. ,2018-05-23,2018-05-24 15:16:39,2018,2018-05
0885cb145e3ee0e83bf67cffff037dbc,851ca56d98d52355e12410122fe07fa6,1,Não recebi,Ainda não recebi,2018-08-02,2018-08-02 12:04:53,2018,2018-08
99de4dc0e6b7f921df82ff2747c877e9,0538bda829ac14e64a201dc84fb1ba3b,2,,,2018-06-28,2018-06-28 12:07:41,2018,2018-06
e940c84c872ced68120d5b495d8c5807,918e5db39b90c133257cfa0944fd9d4e,5,Ótimo produto,GOSTEI MUITO . OTIMO PRODUTO,2018-06-09,2018-06-10 19:33:40,2018,2018-06
e69fa2f43f879bdb736a6ad0151af450,0affd51e37e6621004e4fe4fd7c64f4b,3,Recomendo,Já comprei outras vezes e fui bem atendido.,2018-08-30,2018-09-04 21:15:54,2018,2018-08
816c0bfc29dff23e8c92cca8b3106f28,8a7074d44436c26d7e0bd110395d0fe6,5,,"Adorei ótima loja meu pedido chegou rapidinho 
Eu recomendo lojas lannister.",2018-03-02,2018-03-02 20:36:51,2018,2018-03
9743cfbdc4f2187079ffb7e12a7ff311,513f45dfe361a2cd8b5627b1414b20ae,1,,Não recebi a mercadoria.,2018-06-08,2018-06-09 14:50:28,2018,2018-06
be875debcda2c703ea8ab250824860f1,8681822ccf2aaea9124f49a2a6dba7b1,1,,"Adquiri o produto através da lannister.com em 02/03/2018, mas o até esta data não recebi o produto.",2018-03-25,2018-03-26 21:15:33,2018,2018-03
886af5818a814f54abb2d845406b0c3c,ce4c50f30197a0330b034d27da7f5ed6,1,,"A resistência deveria vir uma 110 e outra 220.
Vieram duas 110.
Essa foi a razão de meu desapontamento.
E como corrigir?",2018-08-16,2018-08-21 21:26:18,2018,2018-08
30ffff30efc916f3c4a07277d1ba010b,cf57aabdd172a83f9c94d0800d5187c1,5,,,2018-04-07,2018-04-15 04:40:54,2018,2018-04
e4861489882185e8f9143621dcdff159,d9926cee93b8e76d736ca514364a713a,4,,,2018-08-22,2018-08-23 00:05:16,2018,2018-08
4673e23c15ddc0dda40b646ad2e1102d,f769d5778736c059f21be80b520c0b86,5,,,2018-02-16,2018-02-17 01:23:11,2018,2018-02
555034f4b88bdad9ccefca4be0085f2b,44c2a6a1b2abef0a76aa83b222217153,5,Super rápido,Pedido chegou super rápido e veio certinho.,2018-08-04,2018-08-04 22:07:28,2018,2018-08
e48fcbf45b4a1f25c22faa99808e3ae3,f8164ab157d2fa8835750d2249e9b1cb,3,,,2018-07-11,2018-07-17 17:21:48,2018,2018-07
65d6f6c26e6c369e204d8fe3b68ca754,de3574da763e9c4950cfc27933332396,5,,,2018-06-14,2018-06-15 08:17:03,2018,2018-06
e83d6523368e167d0dd4a538da5aef3d,88bba3891566a6e0b16cee8135792e1b,1,Atraso,Quero saber se vão entregar o produto ou não. Faz mais de 1 mês que eu comprei.,2018-08-02,2018-08-06 18:02:45,2018,2018-08
e3973d9c16648a86aacb62164d5fae18,ad2b9f8531232554f31be87d5ea9da10,5,,,2018-05-19,2018-05-24 23:24:00,2018,2018-05
67b989fea36ec1c93140b160541b3712,6d4d21ff3677c130cd3c6937482487eb,5,,,2018-05-01,2018-05-04 04:00:42,2018,2018-05
c057afdb232c35f31cf3b8184764e0a5,2a6c075539c6b091f954bc4af60d1455,5,Recomendo.,"Ambos produtos de boa qualidade.
",2018-05-03,2018-05-04 11:29:09,2018,2018-05
a99b02d9232d07af920242be7a5e0c5b,4cb17cc02db441b762010b925e37fda3,5,,,2018-04-20,2018-04-21 04:02:44,2018,2018-04
de00526e993007f881d40042ef966e2e,a3d6f1c32e941d70a3261b7080854aa2,5,,"O prazo de entrega é um pouco longo, tirando isso tudo perfeito. ",2018-02-09,2018-02-09 16:00:54,2018,2018-02
e4b8cfadbce878e8a8c10e53305c6903,4e6f08ecede05da4c4e9c73557db14db,4,,,2018-01-26,2018-01-27 00:46:57,2018,2018-01
4a244564a5dda12d03e0d01be8db27c1,c496bc3178d477c1390f52393d78d723,5,,,2018-05-23,2018-05-24 01:45:45,2018,2018-05
724728c35ef3cba0473f4bccf97fabba,a4d70f0aec6cb2f3918729c54bb38538,5,Qualidade anunciada,Produto entregue conforme o anunciado. ,2018-06-17,2018-06-17 23:31:20,2018,2018-06
bb52a7a1582a93b7972040aa35914dc8,a8c02875c8391d968525088da5fce5a6,5,,,2018-07-12,2018-07-12 13:58:31,2018,2018-07
2dc4f36685ba6b8897b7c7e041f93532,2645cc89531b7de88149e18d83a13263,5,,,2018-08-21,2018-08-30 00:26:10,2018,2018-08
154f5a8c5e490a3da096b8f347a3167d,4940ddf2b7091647a772152ed1de4a2b,5,,,2018-08-22,2018-08-23 14:32:27,2018,2018-08
effa130e19bd7cf1cf15aea694e58789,7931c99744c2989d6f5218d38f439804,4,Ótimo,Adorei surpe indico.,2018-08-15,2018-08-15 19:43:49,2018,2018-08
9befe230987a398d5ea018578892ca38,051fa5d5438a17a06ebfd7b77c020e2c,3,,,2018-03-08,2018-03-09 15:51:40,2018,2018-03
2b950e090f68b7a49ae1825dd031da16,2e3a1177e30ae6d784240896e5441c55,3,,,2018-05-05,2018-05-07 19:14:31,2018,2018-05
5f86de91e8b09cdbd307f1bd640d9914,84d21eead7694f99925e7e056ca88832,5,,,2018-08-07,2018-08-08 12:24:15,2018,2018-08
8247da72b5f962f2406274cab8a2131b,4cbc42107122bbbbd5abe620ff9b9115,5,,,2018-01-18,2018-01-18 03:51:56,2018,2018-01
c8a52e5d85eb5207ac6fcc971ba1e9dc,33238b56832a1ff5396fff8bd2a44ede,1,,"Ainda não recebi o produto mesmo após incríveis 20 dias para a entrega. 
Mesmo pagando caro por uma simples capa de celular, esse tipo de situação acontece. Absurdo.",2018-03-25,2018-03-26 01:08:26,2018,2018-03
62020525c8f7c8479aa1e4f696278082,7b20199069d3b0d759ee39520cf5aed2,4,,Vaso lindo,2018-01-10,2018-01-11 01:22:43,2018,2018-01
10f9913dfb63a72ab7ee646722dd54a9,995afafadabbc8e07804a5f08f096b01,5,*****,,2018-08-21,2018-08-21 17:15:43,2018,2018-08
6c189c7e0d7dd2f703ff17676628b476,5f4de9e1f0e55dc0fd443e5f4b2b362a,1,,,2018-03-24,2018-03-24 13:06:18,2018,2018-03
0de098653380b84eacd0c19ed7c3500a,f0cd656fd53ad367dc70806501ef74eb,1,,,2018-04-13,2018-04-20 18:16:29,2018,2018-04
4114fcae3d6f98edbf6acb2d3d21f63f,39f71ba799c87ce196465bad51c55d0d,5,,,2018-08-17,2018-08-18 09:40:50,2018,2018-08
781879b9ab4b3ac373ee5175e809e077,ca4d9163f73c29c767a726571e8baf23,1,,"Enviei três e-maiils para a empresa afiliada às Lojas lannister sobre uma posição quanto à entrega do produto, não recebi nenhum retorno. Quem me retornou foram as Lojas lannister para me explicar.",2018-03-25,2018-03-26 11:00:20,2018,2018-03
ac7ebe51f59d79b99898c9d541b3868d,907424cd045f2dcb775507e367f9ab60,1,Demora no recebimento,Estou a 3 dias em casa sem sair aguardando o produto e nada da entrega,2018-08-16,2018-08-16 12:22:19,2018,2018-08
8339945b30a7f9cdcfaa4f2d981fa592,876152d8704a9cb49112a5def3cce455,5,,,2018-08-29,2018-09-01 15:54:28,2018,2018-08
61ecd45a5400f6d8c1dc0925240b7bb5,1fed99a98b731643b3b81a56f08b4bfa,5,,,2018-07-26,2018-07-27 15:41:36,2018,2018-07
bb4adccbf5dec1dc01a9fadb2fe3a6bf,01a1553cddb473cec004af5ce2192f1c,4,super recomendo,produto otimo,2018-08-09,2018-08-13 12:11:04,2018,2018-08
5f74294eaae76523b98b361bae0f48b1,20f00da0cbd9a5f5d8caaa7f5a5e438c,4,,,2018-05-10,2018-05-11 13:40:52,2018,2018-05
2043b41d3071e4cf424b3c14c6c81e14,1a5f3cb34d205c22bc1a1cd8538c5882,3,,,2018-04-28,2018-04-30 12:29:32,2018,2018-04
fd307f9daf488440302f10d7aeb7d1af,3e6f2b32accad480bf1508660cc2e609,5,,,2018-05-15,2018-05-16 10:30:29,2018,2018-05
deaa9ff0c899608e2ea6034faf9c3a36,638c0b485b0d53ae317d2848475b0a6c,5,,,2018-07-24,2018-07-24 23:27:13,2018,2018-07
3c4b9d30b85590d842ade85a6d1f94f8,82b2afa9de6b8380c015e7281c3af763,5,sandalia hurkus,,2018-05-17,2018-05-20 18:39:31,2018,2018-05
d6776f71d9212e99df00d8e7f3da86ce,ac899f448f474ceb27b400ce38f25bc2,2,,5,2018-04-07,2018-04-08 19:48:43,2018,2018-04
cc3efd98926840165b10a805903b44b4,fc6f84b0e39444f7c25d54107317faca,5,,,2018-02-08,2018-02-09 13:20:20,2018,2018-02
08d87cd641df4094d0d21c87d339b71c,9321040d6f0176fc3327a596dd023d6e,5,muito bem.,Muito bonito o relógio.,2018-08-10,2018-08-13 00:38:51,2018,2018-08
32dce92bb1e4bb4bb6933cfdc5666727,fd320d88b0222a59b4216257f02f6aa2,5,,"Entrega super rápida e produto de ótima qualidade.
",2018-02-03,2018-02-03 20:07:02,2018,2018-02
1e8f7bf12393c8879303b37abf5e58fb,6105321bd9c6d494502e32dd1d28c53d,1,,"pedi um produto e no lugar veio outro responsavel ficou de enviar p correto, estou aguardando",2018-04-10,2018-04-13 22:15:09,2018,2018-04
3383426746123f4521f41cfbd3b51c46,60ae373ba04e16ccf9b64606d483d89e,5,,,2018-03-27,2018-03-30 01:22:07,2018,2018-03
dc8e10617afef11ea881a93ab59d3ade,b351c57f3466ec0b11aa1696b052068d,1,,"Comprei o kit do carrinho com bebê conforto e a base e faltou o carrinho, quero uma resposta com urgência.",2018-03-29,2018-03-31 23:53:52,2018,2018-03
9f7ff0247a6fa338b550e5f970a4778f,07acf8d0ac910602fc85e7355a386ba0,4,,,2018-01-28,2018-01-31 12:18:51,2018,2018-01
6d023d8504a44a13ace21c65739ea94c,eaec6e2d982640b10c56b8eb00049f51,5,,,2018-05-17,2018-05-20 20:01:05,2018,2018-05
2f29ab5e24652a40a783bcc22a04f8f4,5c19d00272c18f09c4f60adb930a7a38,4,,,2018-04-12,2018-04-12 22:03:02,2018,2018-04
6640187fac4664b78718417cea6777ef,e75f1bbf23dbdb449cd179f07abb8eaf,2,,"comprei dois produtos, o primeiro recebi no prazo correto e o segundo não tive sequer uma satisfação até hoje, estou muito chateada!!!!",2018-01-05,2018-01-08 12:13:49,2018,2018-01
b41646a4365a1411101396c097413907,bbf796534aaf9c59f8da8c7982db56e0,5,,"Muito bom chegou bem antes do prazo, produto de ótima qualidade meu filho amou ",2018-03-29,2018-03-30 12:41:53,2018,2018-03
236df50386eee1f1a87ec33df307b79a,67976860fdf683e7bdb13c4f907a982e,5,,,2018-04-10,2018-04-12 23:19:00,2018,2018-04
5ec1fb5816102f6c84329b911a4d5f5d,c233a5be39263e6b4d380d2af589ff09,4,,,2018-04-17,2018-04-17 18:31:32,2018,2018-04
5404fb974836edd6b9320b2f36717957,b320ff6cbe5f9230cf9a32aee56823d7,4,,,2018-02-23,2018-03-10 11:50:41,2018,2018-02
c588ab03bdbd86e2a20eb6cbd89cab24,7641030cb95588ea6eaeda75cb63fc92,5,,"Adquiri o produto via site do baratheon e me foi entregue conforme o prazo acordado. Recomendo o baratheon porque a anos compro neste site e muito gosto dos preços, qualidade e atendimento.",2018-02-23,2018-02-27 17:19:43,2018,2018-02
39504704bea03c394f4e2f86fa45a2e8,cc2b671ecddacf155dfff5f460a2e9b5,5,,,2018-08-23,2018-08-24 00:15:42,2018,2018-08
72a3b56208ce33f99ccded3626c27d9a,ffdd767d77c3322d78b286b6e8ecaf15,5,,,2018-08-18,2018-08-18 16:27:48,2018,2018-08
8b66a92d1ac9626ee2b0a500a3b3d054,aceb1960c578f181bef6f5981235eb3f,5,,,2018-06-29,2018-07-02 03:47:35,2018,2018-06
0ff60fbb22cecaea9c928f02e7929905,2187a89df025d844e72cfc51e29dcd6c,1,,Ainda não recebi a mercadoria! mas como preciso do produto estou esperando que o problema se resolva.,2018-04-27,2018-04-28 00:46:28,2018,2018-04
f3b3d62434362f511ad18c4b84e8228c,591697bc2284f1e5acb373a47ff9f0fd,5,,,2018-02-22,2018-02-26 12:00:59,2018,2018-02
a5d6a91b1343138e5daf70226cce293b,46825d76addbe7655c8ed2ab5afaefd7,5,,Entrega rápida ,2018-01-06,2018-01-08 22:47:10,2018,2018-01
5c430a138c99bdcf841f99671c4b08db,fa99f9d0ca69a5d2bc4c66f71e31918e,3,,,2018-07-04,2018-07-05 03:33:07,2018,2018-07
64a629d7005030fd803f4a6d013c1b4d,14d669598f68c894de7412ad5b49d724,5,,otimos produtos perfeita qualidade estou muito satisfeito,2018-04-18,2018-04-19 17:04:29,2018,2018-04
a41139f99b19e5970b0c840634ae702a,205f0525fe708de4db2434516fe7c376,3,,,2018-08-01,2018-08-01 23:18:27,2018,2018-08
900677853c8f364f05e8fd8ae275b75d,ecbc00952c2d863b377c63a529282c5e,5,,,2018-05-12,2018-05-13 20:09:47,2018,2018-05
94db515e75d9852757cfd826cd462255,eb1340135e81ffed22e5703c6fbbe879,5,,,2018-04-17,2018-04-20 00:23:55,2018,2018-04
22d8e158f1d39ed28cf83c3fc45b6014,650437e1f9678defcc11934fb6307fe1,4,,"Produto aparentemente de ótima qualidade, apenas a película não serviu para o aparelho.",2018-02-07,2018-02-08 11:20:40,2018,2018-02
08bd155f533eda9866985b55fa25cc3c,a65667bfaf4b4ad478d78ee8a6a1d369,5,,,2018-05-19,2018-05-22 18:30:10,2018,2018-05
05d3874965dd1ba4330bab86c5fff9aa,cd5343ffb012a7157ddbcf5720100c01,1,Produto faltando ,"Fiz o pedido de dois kits de progressiva e só me foi entregue um 
O que eu faço agora para pegar o produto faltante ?",2018-08-31,2018-09-02 14:08:54,2018,2018-08
b4427fe7d3c1bf0cf350033a822d5770,58b67b63bcec8f5f157c17d15b724b89,5,cinco estrelas,nada a acrecentar,2018-08-24,2018-08-27 18:57:06,2018,2018-08
2a229ffb6abbe1bac47d2c253d406a10,62da6eaeb0bb1013bcd1e66d7a93546e,4,entrega meio confusa,Minha opinião é que a empresa deveria informar todos os rastreamentos . uma vez que fiz 1 pedido com 03 unidades . sendo que recebi só o primeiro rastreamento que continha 01 unidade. entrei em pânico,2018-07-21,2018-07-24 11:39:38,2018,2018-07
49a3f429e0623247097a7b7e69115a17,1de8f07a2c99c2a100504ee992d3f40c,3,,,2018-05-05,2018-05-06 01:04:11,2018,2018-05
d211b5bb2247b7d513378708325f8f72,34c5c02777cc9ff009021f208b971041,1,,,2018-04-18,2018-04-20 18:45:26,2018,2018-04
b827e3a7c175666b315d7a9e5fe5a4b9,210815e915694747f4d7f75010d5a665,1,Ruim,,2018-05-31,2018-06-02 13:18:52,2018,2018-05
039c4093d3e3f9d07fec60b2b1dd6444,737d1628b4fc7ee47b3380c9f1f41991,1,Produto com defeito,"Acabei de receber o produto, porem quando abri a caixa, o produto estava rachado e o conteúdo todo espalhado, o produto é adubo químico, com a embalagem estourada será difícil não empedrar!!
",2018-08-22,2018-08-22 13:37:27,2018,2018-08
a0de9a38b1a31959931ed9fe07bcac4c,48ea816d75222e26e37782d2ebe2ea5b,1,Produto com problema,"O produto apresentou problema no cabo de alimentação de energia, o mesmo liga e desliga diversas vezes durante o uso, nem pudemos testar ele na verdade, optamos por devolvê-lo, infelizmente!",2018-08-16,2018-08-19 01:53:11,2018,2018-08
d449e2a5f09ca52cc0dce6e6e033f86f,bb18a7304967722c7cef28dff0a916ed,5,Muito bom ,,2018-06-22,2018-06-24 03:01:15,2018,2018-06
487376f2af4f6085c8ca2ee339280b34,a8bbfc92aa07f8d418960d1afcaad4c2,3,,,2018-06-06,2018-06-22 22:32:20,2018,2018-06
a1c69e127223853445f18a6e866bdb31,47c65e2da8bf586e8d74fd1f0cfe7a68,5,,,2018-04-24,2018-04-30 12:24:43,2018,2018-04
81f1abcf61e3a83b8ca3b73b5996681a,c8f74736a2adf12a4057a4c97c8dedb1,5,Muito boa,Super Rápido.,2018-07-05,2018-07-07 17:06:54,2018,2018-07
92e0d930c29691e2aef8f5123809d60e,1b4ba3cd652dda7ec4b796a7982f326e,3,,Um dos pes da pelúcia veio com uma mancha escura de sujeira. No mais o produto está em boas condições. ,2018-05-22,2018-05-23 11:46:17,2018,2018-05
30db32bffe0a568cee836a79a960154d,ad19ba88530f3b247cf8c1bacc479741,3,,,2018-04-13,2018-04-19 11:42:47,2018,2018-04
166e54d6d326f34afc945d62572aebda,c6e183c4386da59878bbec724d046491,5,,,2018-06-23,2018-06-26 00:06:43,2018,2018-06
577a876916b81be65d8bab03aa905bc1,c63d42eaa9f87b513dcf03cce7097bea,5,Jose Edicarlos Alves Dos ,É uma ótima loja para compra vocês estão de parabéns,2018-06-19,2018-06-20 02:44:33,2018,2018-06
d4ce9c6913cb23ce1e35752fe4c03d41,4154d7944db36e9140645486ce34027f,5,,,2018-07-31,2018-08-03 01:38:34,2018,2018-07
79569438829d268886368f1793f12d3d,02b7a3c4c3376a74359add1cdf94bbd8,5,,,2018-08-22,2018-08-22 23:19:03,2018,2018-08
a9f0bab932bbf5e19900f8d241ade978,8ff01c6b1f838f46ff9cd5cf116f7753,5,Amo lannister.COM,Sempre fui muito bem atendido.Recomendo!!!,2018-08-03,2018-08-04 00:22:30,2018,2018-08
34d1ec716f29190c5bb5175a49226a0b,9dd9df2aeed4645e230e7528a5b1d9ba,3,,recebi o produto no prazo de entrega só que o bico de engate veio rachado,2018-05-17,2018-05-21 22:28:56,2018,2018-05
6bcb1bce632fe6a3c37241fbe068fab6,6ff900f88e265e076a3625007c01cdbc,5,,,2018-05-10,2018-05-11 14:58:31,2018,2018-05
b350cfee3e9b9caaa5c85fb60a982e34,24ca685e5655ee79182c18a5f5b1510d,1,,Não dispõe da modalidade expressa. Aguardo minha encomenda há quase 1 mês!,2018-03-21,2018-03-21 16:31:25,2018,2018-03
e70f3ec7f842142ae3c6a4e219469203,f2d47fbf55381cc42d5a3a8afc7f060a,5,,,2018-07-22,2018-07-24 22:44:30,2018,2018-07
3db43ad3bf533b0278722d16daede7ab,f26f92a3da58e9c771820a7b4d9a6800,5,,,2018-02-20,2018-02-20 23:04:58,2018,2018-02
6f20956bbe561303bcd1b32f6f9590b8,7bb7e430dba5149615b3083b33604d53,5,,,2018-08-23,2018-08-26 23:47:58,2018,2018-08
e24c8c76456e38c59d7fb6c494b1ec71,9608711e5e4642e06ddc2cddfe564d72,5,,,2018-06-16,2018-06-18 21:51:18,2018,2018-06
d640c6e6e60cc759e95b6ec500e0da11,2aca6ae53d657c0a06f585816ca6781d,1,,Meu produto consta como entregue mais ele ainda não foi recebido.,2018-05-16,2018-05-17 20:30:12,2018,2018-05
17fcac1aa135e0bd824836c53f1382d3,5cccab268a47c0211857cb529104775c,4,,,2018-01-31,2018-01-31 22:29:44,2018,2018-01
6718fec1deba3bb874e3d55faf7878a4,e0e67abffe91118f26ee31c1d1ee8391,5,,,2018-05-11,2018-05-15 14:25:05,2018,2018-05
50fac05ac2a14b7edecc284e5ec37989,96d3f09ebc42f05ab83a2ca85483e0b6,1,,,2018-01-12,2018-01-30 19:26:45,2018,2018-01
5a992f18cbe0e3289a801ed891dcae43,772014e90d68acfafda19b12094adfc8,1,,,2018-04-12,2018-04-12 10:28:05,2018,2018-04
302d8dc021829cefd5709101965502c6,9b256bac4d128fa4841abe19f6126836,2,,NOTA FISCAL E MERCADORIA NÃO CORRESPONDE AO PRODUTO DO PEDIDO,2018-03-09,2018-03-09 22:49:56,2018,2018-03
acd28825e6cf2621e696fcca8ffb6210,2975b6c860dbfdf97400ce6e3f2f17fa,2,,,2018-04-28,2018-04-30 22:40:20,2018,2018-04
b015c7b1eaddb5bda9c214daed81393b,3f156a4b06647bd900a87618d08a860e,5,,,2018-07-28,2018-07-30 19:49:04,2018,2018-07
8e3e9c3cdc85a0e26f53308ccfde09eb,ac179dbb60a22d59a51a123174c4a837,5,Excelente,Amei o produto! Excelente qualidade. ,2018-08-28,2018-08-31 00:15:26,2018,2018-08
51cdb9ff5727ab80d93310e5fc000af3,680caaeaa537d89cb256b5538bd02773,5,,,2018-08-26,2018-08-27 16:11:11,2018,2018-08
c0664eafebcdc02cb8ef8279d1dde825,c9f1715aa7997f1ebfb8560a516d92fd,3,recomendo,"Foi entregue dentro do prazo estabelecido , mas, este prazo é muito longo.",2018-08-25,2018-08-26 11:16:40,2018,2018-08
3da814d9b7b26f06ed712edb6a28c9c6,d2ce9688abb199cda1a106b293847827,5,,,2018-08-31,2018-09-01 17:35:09,2018,2018-08
6163daf5165721d4ff4360a6b7e0fe73,c1430335dd0a7398955a56bcd1ecb510,4,,,2018-01-17,2018-01-18 11:56:58,2018,2018-01
20d6abc8336d724ddb68d8dec10d5845,94a224f03c816cd9a1d94b886e26da80,1,,Até a presente data 06.04.18 sendo o prazo de entrega 02.04.18,2018-04-04,2018-04-07 00:36:46,2018,2018-04
21daa10cabb2d2f8999b6ca3713242a2,f45b5f54393b15cb48be3cbac8dd536f,1,,"só recebi um dos produtos, quando na verdade eu pedi dois ",2018-05-22,2018-05-23 01:26:54,2018,2018-05
6c4055bc143d5d04201852c9e7ee5179,c8ee25817be1ba8d4baa1d441aff6d48,4,,,2018-08-22,2018-08-27 01:14:56,2018,2018-08
026bef1806dab35b7b18e20726831dd3,c58cff333993bb6b7161d7ec1350eef3,5,,,2018-04-06,2018-04-10 19:03:44,2018,2018-04
d11a1f170a87db9a491395ce2ba4cae9,1889186724ca4001eccd1dab24cae9bf,4,,,2018-07-28,2018-07-30 13:25:12,2018,2018-07
074f20c50a2536c4ccec2ce93cb3f55e,7cdea6836b6842b3a1f5add3d236395e,5,Recomendo. ,Atendimento perfeito. obrigada,2018-06-13,2018-06-16 20:11:39,2018,2018-06
bbe4a074e2d5c4afc26691a4245d0104,2a6bec11c832798d5062d5fcad19635a,5,bom ,o produto confere com todas as descrições ...meu filho amou....,2018-08-16,2018-08-17 04:08:56,2018,2018-08
eeec16a7667595b6bdd2e6b4c6d47216,e7c290bfc31d7eed478c3d3d2d4d2953,2,,Comprei um produto e foi entregue outro,2018-08-31,2018-08-31 21:03:13,2018,2018-08
db51f7f78c27f02015d4e4ebc35380c0,ddc904ea8bd4313e136beae61948c20d,5,Rapidez no envio,Agilidade no envio.,2018-07-13,2018-07-15 11:49:43,2018,2018-07
50f39f4890f1b4040c9b011caff5074d,73d60420cd1a179b2d8887d538efe4c2,5,Muito bom,Gostei muito do produtor ,2018-08-23,2018-08-25 20:13:37,2018,2018-08
b46d82482e3aa4f402bf626d034c24eb,6480dffdb7765afb3bbb91cfdd9c569f,4,,,2018-01-30,2018-02-02 17:11:34,2018,2018-01
4e1dc3d2c011aaaab1ff3481fda0c3f8,86d0407492e51a6150dfa8883cbe4094,1,,Não funciona. Qualidade muito ruim,2018-03-09,2018-03-12 17:08:56,2018,2018-03
73466a07ad3d5f19e05b0ecb02f1070e,ccec60e021d4c074d2625443f9b97ecb,5,,,2018-01-04,2018-01-05 12:21:37,2018,2018-01
701ff3fc3898dc381df4492a238093d9,8b5e19adc5101e4b002ed7c4dfd0ecb3,5,otima compra,perfeita compra e atendimento,2018-07-08,2018-07-08 21:08:03,2018,2018-07
fbe0f722b43c2d1fb86251a84b224363,2adcc6d21c5ae646d76e2a62e1388eb4,5,Excelente ,,2018-08-24,2018-08-25 02:05:12,2018,2018-08
